,title,link
261,新刊 | 李俊：柏拉图与外星人,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133555&idx=1&sn=4bb767d492dc0902b5c482639774019a&chksm=845ab386b32d3a90e1c211a51baf63a466371ce621ebb7d64b6773b9b3a16d3a1fae963d2511#rd
262,新刊 | 王洪喆 : 阿连德的大数据乌托邦,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133541&idx=1&sn=56bbc339a88b0080860b8311516b9038&chksm=845ab390b32d3a864fd76bac439fb0d59a4760c1c7674529920b8d65cfb3d1752183711b57dd#rd
263,金婕·弗罗斯特 : 德拉菲尔德及其时代,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133538&idx=1&sn=6ed70c45705abd5ed7d7ac0b5f119545&chksm=845ab397b32d3a817415f03a8cb7ec479d8d56381c1589b300a0ca551001f96be1aa3785239b#rd
264,新刊 | 杨鹏 : 狮子、医生与建筑师,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133522&idx=1&sn=85466339c0ff145d279d33d0a521d58e&chksm=845ab3a7b32d3ab1b65e6a59750a450bce69b4d3f40cec21acdaabfbabc9ac1bdf256e128850#rd
265,新刊 | 吴增定：可见的与不可见的——从希罗多德与柏拉图笔下的“古格斯”谈起,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133519&idx=1&sn=5ecea6d078a083152f5891a261e22e3d&chksm=845ab3bab32d3aacb5b55cfdfddd66ef83faba84a543488fe49c8ec391eaf0dd6e46f8a44d75#rd
266,黄苗子 : 图文并谬一本书,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133508&idx=1&sn=320989d02ba1775b38bbf9f23b3f92df&chksm=845ab3b1b32d3aa7655fb16a1ae1a55e76db4c956be9e72d2c18ff60c2b88b364fb5967b55b2#rd
267,线上征订投送方式更改启事,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133500&idx=1&sn=7d97f36dd0a48a7ab5d58f2ea90a83c5&chksm=845ab349b32d3a5fbd07ded2ad200e557f241ccbb2fa435893d302840c054185e62854f9ffba#rd
268,新刊 | 乌·额·宝力格:“实际存在的”与“存在主义的”蒙古史,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133498&idx=1&sn=0ba6c2c113a699ec2ab9e85f3c8e6efa&chksm=845ab34fb32d3a5919c616a561fe35fc104bbaa0c5edde6f772fcf26f6d84a490ef5e28c936a#rd
269,新刊 | 施展：大宋的幽云十六州,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133492&idx=1&sn=6ff2142e681c29279ac4c69f6f59ebb8&chksm=845ab341b32d3a574aa6da297109ff0c67094d8423388348d91b49cd2e07caebdcdeef91df9a#rd
270,新刊 | 孟晖：托普卡比宫的摄里白,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133487&idx=1&sn=0574642a6acdd249a435ef854e5520e6&chksm=845ab35ab32d3a4c60e89a4878270899984795655c85b7bc4e5e85ee5f9be17843952f966ff7#rd
271,《读书》首发 | 岳永逸：天眼、日常生活与街头巷尾,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133473&idx=1&sn=2ac48143d53d3493b8f3b36e17eec8f4&chksm=845ab354b32d3a42fdcc5674a68fcb57f9e13df8d7348c6f212459da4abce27a1e7f3139e91d#rd
272,新刊速递：2017年第3期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133466&idx=1&sn=d6311a2468bb5fd7892ec4c1982dfa73&chksm=845ab36fb32d3a7914bf503693375b241328884ea6511539caba9df26cff351fe653c2d9341f#rd
273,老读三国 | 李庆西：官渡疑云,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133463&idx=1&sn=9855b21e21506e7652bd15a9a85c8815&chksm=845ab362b32d3a74207571cde178e18db40a4ed574b3d85ffecb1cb541bbc510d255294bbdcb#rd
274,新刊 | 赵刚:人已走，茶未凉 ——善本藏家之外的清代书籍和思想世界,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133459&idx=1&sn=cdeea202cb3400de1871048cac611e4c&chksm=845ab366b32d3a70fe0ec6081ae49b75234cb314b0fd706a7cd1f2cf1db11eb34616d1d7930d#rd
275,新刊 | 周绚隆：谁不誓捐躯，杀身良不易,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133451&idx=1&sn=bbf3317fce2b2eda8d3dd7bcecc0d63a&chksm=845ab37eb32d3a6830a2e11a214247e7b1e647705553a0bffda6365438e224e90df97d039b58#rd
276,新刊 | 张怡: 桑贝：一种目光的诗学,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133435&idx=1&sn=02ac1b025351ec0fd5e60385a40feca7&chksm=845ab30eb32d3a1855670340039b70f796203629973f510ce73a228e0c5e07208d3e1c112b8c#rd
277,新刊 | 苏文惠：掀翻的玩具箱,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133433&idx=1&sn=eca2696cf765e25c7d3598990e91a674&chksm=845ab30cb32d3a1a426b8976e296acf9f8a016059b1d81a8bb6bd8733a063679fd1471fae87a#rd
278,龚政文：斯万之恋：爱情神话的终结,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133427&idx=1&sn=5285b703cefe115331b22bbae7312d10&chksm=845ab306b32d3a105083d529242e8bfd7f336db9b19ece0cb3b9299e1d9bdec7b390f904201c#rd
279,新刊 | 罗志田、赵妍杰：在世界历史中研究近代中国,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133426&idx=1&sn=351c23b0736b66b365a15aa062dfbc1b&chksm=845ab307b32d3a11ad1415e9ad56f6abf7c849faa6d29294c80e7823e734bc932a3333994dfb#rd
280,新刊 | 卢仁龙：寻找现代出版史的失踪者——记商务印书馆创始人夏瑞芳,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133418&idx=1&sn=cc4db5185c62dfdc6fe5541a7d6a9283&chksm=845ab31fb32d3a0912dcdf0c254267850104b612629cf1f390f1d551e4eaddde6088158d5914#rd
281,新刊 | 保罗·威利斯：两个瞬间,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133406&idx=1&sn=ead8d17dde06847d156a9bac13696944&chksm=845ab32bb32d3a3d47936eaa9ffbacad1b0f3e749a382d53f0789cdfdae543a3d613473d5020#rd
282,《读书》首发 | 程亚文：匮乏、政治过度与文明危机,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133399&idx=1&sn=8a3110286df7cb017c8569e60b9b7ea6&chksm=845ab322b32d3a3456eb8e95daccb48109791e0fbd4a4895452507d711fba111fae332de1459#rd
283,张正萍：消费社会的“奢侈”辩证法,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133392&idx=1&sn=150888834e87e153b109a09274187897&chksm=845ab325b32d3a339779d9e05f0714d6e957e330137bb06537a312bdf130289e21315af32a6c#rd
284,新刊速递：2017年第2期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133391&idx=1&sn=8eaed1fc056097bb2ae72df7fee9a876&chksm=845ab33ab32d3a2c3735414fb7e8e2526560ac0235388fdbeb52469e87bf9b7e280d9250c0b3#rd
285,新刊 | 戴潍娜：踢翻废话温水浴,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133387&idx=1&sn=00f77e5396356b952f87f1dddd210b28&chksm=845ab33eb32d3a287d494f8373d51aeed832c432f4b5c7d3e04d47daf33491a0b499b78c3bce#rd
286,吕叔湘: 读书忆旧,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133382&idx=1&sn=b59434779f25021543339ed541a9da99&chksm=845ab333b32d3a2528d7e16e4a1ba2df5bc2f52b26d089d6e04010bc1dabed67dc286bb237d5#rd
287,新刊 | 廖全京：三个地域  一种现象,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133377&idx=1&sn=e0e1a6267ce156bf819d780bd802393a&chksm=845ab334b32d3a220c778ad9a231d4f92686306789681396278711f48a21ab94dc7db435dede#rd
288,新刊 | 田松：死亡是一种能力,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133373&idx=1&sn=b40c621003adec77858a57276bfe0a80&chksm=845abcc8b32d35de9339b9183e6d9f0f7752a6152fa4945a9f817843965a63fa02983541abea#rd
289,程虹：承载着人类精神的土地,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133362&idx=1&sn=bd01ca70fc04e2b2a69a0d089815fe8c&chksm=845abcc7b32d35d1b6d252f630dcd8f64844307e32d76c2940b3903f2065c971714f147bd7b4#rd
290,新刊 | 李若虹：丹尼尔·艾伦与钱锺书的一段书缘,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133352&idx=1&sn=f08ae5992ad5cdf38edb4587194ee5bc&chksm=845abcddb32d35cb95dcde116e643a67885840ac809f8b546cf176496e57728c902439babd68#rd
291,新刊 | 万俊人：路难岂止是长安,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133351&idx=1&sn=eec11428a5fa8fb8fe74a3eb11f866a7&chksm=845abcd2b32d35c49bc68eb02e31e1c76a8b5b121f427e60a7e693a5891819a74f9d104e4e6e#rd
292,黄裳：读《红楼梦》札记,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133341&idx=1&sn=da08b3d02cc79c52a27ef37a9ba460a5&chksm=845abce8b32d35fe3fb488a592376e18a6d49f781b20195819e20a025e453f2389bc2a997194#rd
293,独家 | 一个阳光灿烂的日子,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133341&idx=2&sn=e3a2dba53ee4b2bbbfee43974f52886d&chksm=845abce8b32d35fe2ab7e9e7d9dacc139ecc7936aca6af8c9c5fe1b53c0aebd4d852c715b811#rd
294,新刊 | 应星：现代中国新教育场域中的政与学,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133320&idx=1&sn=fe1eb3b4b77204f31cef1ae36cdbb018&chksm=845abcfdb32d35ebbc1c6a1c48eaaf328e2ef2b0ede869bb3106f868cae4e644f83379fd711c#rd
295,我与《读书》| 倾听读者,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133313&idx=1&sn=bc4d6391171c05dd23a884786f7d7b62&chksm=845abcf4b32d35e26440194a5dfab9dcb711c15d25ceb3207a59d5dddb9f8ae92178232659d4#rd
296,《读书》2016全年文章总目,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133312&idx=1&sn=ffd042b3119c1170185cc33cc0a56f97&chksm=845abcf5b32d35e3b3eee157c7563538ce7e32e7944047cdf38e89204a998731f2bbeaf9212b#rd
297,文墨家常 | 王蒙：文学与文学奖,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133308&idx=1&sn=bb75aff01138cb81e17f9d52e3e69ab4&chksm=845abc89b32d359f1a17459c053e3a2a5cbc4ab3c611fdaca1666d3e4204115f7faa7151bfc3#rd
298,《读书》首发 | 曹卫东：果真爱，就不要假爱,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133306&idx=1&sn=3741d3b6c960f85379b30502c12b8f6b&chksm=845abc8fb32d35999c4ede1b7d4ecc767561a8fbf686c8d2c31440ef4bf6a20b397837619ae0#rd
299,新刊速递：2017年第1期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133294&idx=1&sn=7f53927500f876d2fec09f051dc38d6a&chksm=845abc9bb32d358d14001906ec248c0bbd6e9fa0d7d1b074cd81c06d590dcef5cf7cdb2fcaed#rd
300,《读书》致读者 | 一份年终汇总清单,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133290&idx=1&sn=b76c3f1594ddfd973598c9cc7fb869b5&chksm=845abc9fb32d3589f2592cc7b95b16c96dc5d4c3514b1a3d99832ae773bb4d914e177170cd92#rd
301,《读书》| 半年书单又相见,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133289&idx=1&sn=202368050426d47977a84f6d7ac769ad&chksm=845abc9cb32d358a86aa0a6ab129c208d716dd357b136234fa5e795cd8d72c43173dfcad339b#rd
302,新刊 | 苏力：时空穿越中的文化中国认同,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133284&idx=1&sn=9d7f2d53f11afbe128ef16b113cf46a6&chksm=845abc91b32d35877c0debb2718c7b2604925275c292ab89e10c869b859dbac6282b75179295#rd
303,戏剧 | 沈林: 斯坦尼斯拉夫斯基·布莱希特·梅兰芳,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133266&idx=1&sn=2f66ad5e929b659bc3a97663308230de&chksm=845abca7b32d35b1f742064dea9ac45c5f0d0354c200c39c4f856fc56dfd412bc2709962a168#rd
304,实录 | 《后戏剧剧场》再版读者见面会现场,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133266&idx=2&sn=99e3e51f30a75fd1cd5385f82ed3f113&chksm=845abca7b32d35b125abd86f0e48e38ee41560ab689d39e0cf51a3bc62707fd328b31378dbd7#rd
305,新刊 | 戴海斌：“出使日记”中的晚清外交,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133264&idx=1&sn=ca22363bbc24aa26193f88d1e7aa5d60&chksm=845abca5b32d35b3bb62233c6c859305e144a3a0d4864369b851aeacae847a04db61c54aaaee#rd
306,文墨家常 | 王蒙：假如生活欺骗了你,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133237&idx=1&sn=81ba4ba6b0b7f06ddb4eb1d0d610e5d9&chksm=845abc40b32d3556484d04d63677acdf16a184491d85744e97be7424cc7a8bae31ac1854ed3f#rd
307,新刊 | 彭斌：谁统治“疯狂动物城”？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133235&idx=1&sn=2865f32a475df9a13301cc3bb2f64332&chksm=845abc46b32d355045b753069cdfb7b1e675a566b22706a36ec87842c83458c27a9f7e72b84b#rd
308,新刊 | 曾艳兵：何为“卡夫卡式审判”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133234&idx=1&sn=63bbf45061a81613cb8101c678aebc1c&chksm=845abc47b32d3551ce9331356f8ecacbc27999208748ff780e1ed6534ed1be2194257e45dd17#rd
309,书讯 | 《读书》送给读书人的冬日礼物,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133232&idx=1&sn=66edfa8d70dbc4869861182807c6d6a2&chksm=845abc45b32d35534741aac683d9cfd8fccf8f3e9a34bc6c8787fca298845a8e2ed18cc70039#rd
310,新刊 | 张振涛：钢琴与铁律 ——一件乐器的人类学镜像,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133223&idx=1&sn=4d402a62ad3463e6d1258c1c77b396ad&chksm=845abc52b32d35444fcead05c41be18d1bfa707216b292259d01ac0c7146d15fe773b6ecefbc#rd
311,辛丰年：对“钢琴”一词的咬文嚼字及其他,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133223&idx=2&sn=f7c4456631865ac469f06ea2f31aa9d1&chksm=845abc52b32d3544469840c04f56d33ed3a54e1d02db66c4eded85902e705b83ac6e8e1d7a2f#rd
312,新刊 | 刘涛：送别,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133215&idx=1&sn=ddeeaaade4145981da0b01f9c06a84e5&chksm=845abc6ab32d357c845949a7072149464a093704dd06398b095083587bd5d4c993b81671ae57#rd
313,征订 | 和《读书》经历新的四季,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133215&idx=2&sn=82ee359bbaffb39cb0cf45d5df9f7776&chksm=845abc6ab32d357c5893f6f04a768cbcfb343eafe839fcaef19d0622991535be57fa9caf9ccb#rd
314,新刊 | 卜键：模棱首 ——由嘉庆帝申斥刘墉说起,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133210&idx=1&sn=59753c65f762055db186bf18471d59f1&chksm=845abc6fb32d3579259102ec88ede7c09782cdfb7dc17b16e133e87010e3f8fb7a1b2e7128dc#rd
315,金克木：读书——读语言世界,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133207&idx=1&sn=d5e1fdf6ad5e8e6ed13b86b9347d15e4&chksm=845abc62b32d35744612e0bee4c616012096b3bf2f27066d76ce245907af24c3245fd03698c1#rd
316,征订 | 和《读书》经历新的四季,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133207&idx=2&sn=6370ec05d6427e8e03be56c4a01e4b5b&chksm=845abc62b32d3574fdc66ec9472dd350ff54dfc2d883ff1dfa7e27f80a362eb70554ce9a90a7#rd
317,征订 | 和《读书》经历新的四季,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133200&idx=1&sn=f3a287ef18e714fe9adca142d9a2524c&chksm=845abc65b32d357361e3e27b0389dca2b088d121d178665225545a1f4f80dcb0d24f914dc7fc#rd
318,新刊 | 刘桂生：从文字误译到精神扭曲,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133199&idx=1&sn=1acd2cc2975cfd269faf997c173fba44&chksm=845abc7ab32d356c481a443b9e0b447ed732cd1a2696cd3b97aa1b7b785d63983ea4c768e762#rd
319,新刊速递：2016年第12期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133193&idx=1&sn=09751211c56bc16b2a4bffe65fe3c382&chksm=845abc7cb32d356a48cfdbc290e3e2ea3632ad261bc624d543f00ec59ed962e19a0a5d452b56#rd
320,《读书》首发 | 商伟：言文分离与现代民族国家——“白话文”的历史误会及其意义（下）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133192&idx=1&sn=55201e0721e73958392140929bf2d8e3&chksm=845abc7db32d356b6ff8af7204d1ceaa865103c49b2d3073a71f017ae0c94d74973d9d00deb1#rd
321,河西：沙和尚与炼丹术,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133183&idx=1&sn=3383d61496d7450f3d3d08a9d045e5c6&chksm=845abc0ab32d351c81c63d987e39a832caf78d1e520cf88bedc2f2216453430d50ae5d57dd16#rd
322,田雷：美国宪法偶像的破坏者,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133176&idx=1&sn=6adf2af0750c14e50c9bbc426213114a&chksm=845abc0db32d351b8c93e7af54856149b8d31566f1f2237ccd6f889f6ae4b3f78cd8bb03d069#rd
323,卢治：为什么谈日本,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133172&idx=1&sn=a9b796b9a52f82a85893bb9f741a5187&chksm=845abc01b32d3517a9b7c9af43a901f9b763cbd31071e80c6598262e6edd7a9eb670fb57080c#rd
324,《读书》特稿 | 王炎：特朗普为什么会赢？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133168&idx=1&sn=23cade173584ff3a600bea93a97c88d4&chksm=845abc05b32d351306e162610b2350da5cfdc2c451dda6dc9deee30f787829da33f2fdbdb190#rd
325,新刊 | 刘晓峰：”俘虏第一号“,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133152&idx=1&sn=d4de9ec498fe0ca2eca5f0adaf9db906&chksm=845abc15b32d3503e55e08e944b71ae44beec2021a939a0adbff04649eed4966a3998310f7c1#rd
326,音乐 | 辛丰年：“和而不同”的人与乐,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133143&idx=1&sn=701846d794410d0bf07e7917abb3684b&chksm=845abc22b32d3534601c38c4e87c103dbfe441d76a76ae1968e5b3afa0a0f2b37d0e9018b4dc#rd
327,新刊 | 汪民安：杜尚、劳森伯格和“八五新潮”美术运动,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133137&idx=1&sn=12a33292ba22a5de2e5178969571ac25&chksm=845abc24b32d3532da3e9c6b1227a5ef37970b82092684dc779a64ae6fd8010fc0b5aba0585b#rd
328,新刊 | 杨早：物质技术如何改变中国文学生活,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133136&idx=1&sn=2955a748de1bc0da2774321c601ed6a6&chksm=845abc25b32d3533565609edea16b4f99fe6257fe2f851b2b25dc033cdd74ca0a98dceb0dccc#rd
329,11·11 | 狂欢过后，来聊聊一位单身汉哲学家,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133130&idx=1&sn=281ad3d67603f0e813f22188c66d82cd&chksm=845abc3fb32d3529d507a42f0059a1113081e4cb9117181317cf778d28f4a900f9006d1759c7#rd
330,书单 | 三联书店2016读者选书（60种）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133130&idx=2&sn=9458357b0357c156faa24c4eb499fff8&chksm=845abc3fb32d35295eee33ef330f7934d113493796831037c56df98b416a97490fd20e891cc3#rd
331,新刊 | 张飞岸：从“选举民主”到“自由民主”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133117&idx=1&sn=eb2a3a6aad1e8585f522018b83a5bead&chksm=845abdc8b32d34dea1b3c17dc246ee4a1ed96eaf706876f29dd03e286803d427913253f36b00#rd
332,新刊 | 田飞龙：立法者林肯的神话尺度,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133108&idx=1&sn=f3a89a1015698738a579d2ca2e645da1&chksm=845abdc1b32d34d79c3a95290058a0b8c020a499a92e8fa0c7fea7b4d96c9fc285bbdb720ca5#rd
333,新刊 | 张宗子：鲁迅的样子,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133098&idx=1&sn=06b3252ce5d82d7047f81a9a0ef272fe&chksm=845abddfb32d34c9e2b5fcedea6b44271dad3b1a5a42e9dfdfbecde02f9e238da7c90d3a08d0#rd
334,新刊 | 王炎：海内存知己 ——杂忆中阿影缘,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133081&idx=1&sn=b91ab6bcff8a43ff17e497294f95781c&chksm=845abdecb32d34fa1a4873e38df8122a27298ff0c20c11251c4dd38d6c68ad6fc5ec4654ed46#rd
335,​《读书》首发 | 陈彩虹：在无知中迎来第四次工业革命,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133066&idx=1&sn=671d8a26b43ddc3d5a596eac437ed170&chksm=845abdffb32d34e9c94d1d0d605e53bb72572c2e9ad70b780b96bfa4f741c9f5dd20639d6cc4#rd
336,诗歌 | 贝尔纳/燕汉生：生活的梦——戴望舒的诗,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133049&idx=1&sn=66887f3b9538613c01af2b42bea4d7d2&chksm=845abd8cb32d349ab7db0c028b4c97ecf9b85b9a0a2abfc5a3394236d9f7f81d1908bc41c19e#rd
337,《读书》首发 | 商伟： 言文分离与现代民族国家—— “白话文”的历史误会及其意义（上）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133034&idx=1&sn=7b495242120caab2c34ff2491d801a50&chksm=845abd9fb32d3489dc3e0c3e6b50f594b4ea3461e2f04ee30242362a7bcdfb1e3e4bad0dd54d#rd
338,新刊速递：2016年第11期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133015&idx=1&sn=6d6bdb6b26a420b6ac04f3da783b3094&chksm=845abda2b32d34b431ea97ac47f463493fb662128e3ff660eae6e34e65872481519f0e19a60a#rd
339,朱浒：历史真实与异域想象——汉代胡人图像札记,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133011&idx=1&sn=55e0b9823c08d6a2e81f2844c0f816fd&chksm=845abda6b32d34b08b02edae93bf3b80deeda10006a5be7f6efdb90638e3c8f527c2a8daa211#rd
340,李庆西： 遥想“文学革命”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132999&idx=1&sn=50f8c632e9732d3a1d12a90fff14cce5&chksm=845abdb2b32d34a4644f01138a9e35ef127c46be4af3038953649d118b3355223139c10c6370#rd
341,诗歌 | 王以欣：老去的是时光——查良铮与《哀希腊》之漫谈,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132988&idx=1&sn=cf76780c8990a4b84d8bec9dfbe8053a&chksm=845abd49b32d345f2db36e56c666ed4f9bb3e1c2d727b84a94a207a93042f94cac50b958ed45#rd
342,新刊 | 张铁荣：鲁迅致徐懋庸公开信的前前后后,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132979&idx=1&sn=f2fdfa23e63f59307e28a9146160e68f&chksm=845abd46b32d345016f7cead6781c37d03e846fdf0c4ab9104b5ddd12b760717d9cd5def7a4b#rd
343,李皖：遇到迪伦就像遇到一场奇迹,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132970&idx=1&sn=63544f6b27e9c5900829d4e9894f97ed&chksm=845abd5fb32d34492e3e5c00c73d1a1a76013a0ba348e506b9c11c4d078e16f2d6cae375f29f#rd
344,新刊 | 孔勇：末代衍圣公的历史命运,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132963&idx=1&sn=931b47931bb255e459aec3fa9b1b57bf&chksm=845abd56b32d3440206e9dc92c8ecd11e3d6a847d3ecb075517d0c2bc8acd8abc4201b795651#rd
345,《读书》招募 | 实习生两名,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132956&idx=1&sn=7a1c0c623ac13d98b0c1febcd06a3295&chksm=845abd69b32d347f49e2c1f12b7963d83d60e5fb4f71b33172495d0eb78dfc5964d239f3c1f5#rd
346,新刊 |  孙歌：寻找亚洲原理,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132955&idx=1&sn=cd8233e6864da97d5fd66ba86e5b8b6b&chksm=845abd6eb32d34785535e3c25d09b87dbdea7f628796540b5695a3b4777d51a368b0abb720b3#rd
347,我与《读书》| 张鸣：“而我只看上了《读书》”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132947&idx=1&sn=83ed9f1e9808700245d1c43608fe22d4&chksm=845abd66b32d3470c9e469577d8b4a6fcb3f6528d3664401357abb676a0f0f4f3a56dd1fb256#rd
348,《读书》首发 | 刘统： 长征——历尽艰辛的求生之路（下）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132943&idx=1&sn=5bdded1b3b652025fabba1779f149afe&chksm=845abd7ab32d346ce64418e2d025eeddd630db83badc828472fdd4ed045d0f9417b20963048b#rd
