,title,link
1154,纪念 | 那个为《读书》画了十年的老人,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136812&idx=1&sn=aabdd5a6f0e8de290fafd1870470c1ad&chksm=845a8e59b32d074fddf148609b2b06c6c09effd3f72f15822abf46954625d97c9e1f03504f33#rd
1155,《读书》新刊 | 汪晖：竦听荒鸡偏阒寂,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136778&idx=1&sn=92d4cd9ab2824f1c5683a109193cd5b8&chksm=845a8e7fb32d07692505ba8ca5cbcb06b0e00c5cd96701c9bebcc6abd39e407089da5f4b5051#rd
1156,《读书》新刊 ︳泮伟江：谁是陌生人？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136774&idx=1&sn=1f453ee16bba4ff80111e252a78efe1d&chksm=845a8e73b32d07657fc7a971600d4db64cf2035fa0e33a328219d0baa3b7a072d252e0eebd6e#rd
1157,读书与自学 | 陈平原：工诗未必非高僧——说寄禅的“痴诗”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136758&idx=1&sn=6b24acbd4b83a7efd41d88d68bbeae27&chksm=845a8e03b32d0715b8b54297b3325945ed480284a97404b5040451dd43b0b3d7a1352f38deee#rd
1158,《读书》新刊 | 王小章：群氓是怎样炼成的？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136723&idx=1&sn=cae2ac405ffd7ca98586c694ee14ae80&chksm=845a8e26b32d073063b7dd3b74915c7df3c4e32135ae88447abd947389fd9608ec10ba649e1d#rd
1159,《读书》首发 | 汪毅霖：奥运会的经济账,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136701&idx=1&sn=088f853ce55a78657a507a384fd53e50&chksm=845a8fc8b32d06def19d1a5ed8d0f285bcbf82217fc0e7a37e76916ec24aea3477abb20558d4#rd
1160,读书与自学 | 陈乐民：读黄仁宇《中国——一部大历史》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136688&idx=1&sn=590f7cc09d25268b0f4528f3f2662c14&chksm=845a8fc5b32d06d308d385ab35d9754aa1814b69675deee447fe7a74a3bc6871767cc46934ed#rd
1161,《读书》首发 | 穆蕴秋 江晓原：科学出版乌托邦：从开放存取到掠夺性期刊（上）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136671&idx=1&sn=9c8e610b99977801c7d58847e18d76bb&chksm=845a8feab32d06fcfa84edb951dc8a63ef2364b547009bf0c987e8b70de48c6a4650b4830473#rd
1162,《读书》新刊：2018年第8期目录＋封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136650&idx=1&sn=12dc8b852332b879df3463752af91e00&chksm=845a8fffb32d06e9186a5ae3d2814e2e6d6de7e8f39afe3862824a10c3a2450f040aec4932e1#rd
1163,《读书》首发 | 左亦鲁：两粒未发芽的种子：《邮报》与五角大楼文件案,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136649&idx=1&sn=6f6d958458c2534da98150872e271976&chksm=845a8ffcb32d06eab39ea51f3c4f1d7f06b555597eb9c4e9b1c8939d7c78f5a4abbffffcaf9f#rd
1164,读书与自学 | 罗志田 葛小佳：近代中国的两个世界：一个内地乡绅眼中的世事变迁,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136629&idx=1&sn=bc65361e9a9ae08323b72ad634e4874a&chksm=845a8f80b32d0696e09fbb9db6cd744a7a1d3224c1d3edfc1222135a068f3788d644b55a374d#rd
1165,《读书》新刊 | 朱靖江：旧日无常——方苏雅的晚清云南电影与市井生活,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136611&idx=1&sn=bd470f75a2dfed21a47c1b051cc2e51c&chksm=845a8f96b32d068092abcb394650435ad5c1efd4de99aa8136b5c6810b583f7c4955f6f195d4#rd
1166,《读书》新刊 | 王维佳：网络与霸权：信息通讯的地缘政治学,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136596&idx=1&sn=3ae61318594f42eab6a10c444c0bbd0b&chksm=845a8fa1b32d06b7353e91dd4a550573248bacc87bf93e8e9d30816e095d6e91c7c86348dbf2#rd
1167,读书与自学 | 金克木：美术三疑问,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136581&idx=1&sn=2531033a7199d4d6495ac36184fd4e95&chksm=845a8fb0b32d06a6b71623b7ba3089c4d8a038e675297def6e6681d98c9889fcc97213993c21#rd
1168,夏日炎炎，花事最为清雅,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136581&idx=2&sn=12682c718812e6937dd1b746f0d4591f&chksm=845a8fb0b32d06a6eaeb4999fc4b6476c009315900621d7d2f44f212e78d98268a33dfd3bf07#rd
1169,《读书》新刊 | 傅刚：正本清源——《玉台新咏》的编纂和刊刻,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136561&idx=1&sn=58b7728f4d82409529fdacfa80d3a4b8&chksm=845a8f44b32d065248115b0933af9c5c09f34b9e9bfb3de2f68333aae3006d7706d7e0d192b7#rd
1170,《读书》新刊 | 陈晋：走出人类学的自恋,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136548&idx=1&sn=437fa074edb541cda890686925844f62&chksm=845a8f51b32d0647ef2f45a96ac245bfdc73905a20f1fe27b996fde96806def5cd116a02a374#rd
1171,读书与自学 | 陆建德：雪莱的大空之爱,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136530&idx=1&sn=737e01bd4729ef9ccaa02e554496819f&chksm=845a8f67b32d06716ce594fe7632057ba4e50f59b0f2c5ccb47824107e42b676ae0a5606e0a9#rd
1172,书讯 | 2017年《读书》合订本上架,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136516&idx=1&sn=d67b7d202e4de3b2f447706804c1b7c9&chksm=845a8f71b32d0667f9798728e175838a2944434e17509352ace66fd56f42c3804091120606e9#rd
1173,《读书》新刊 | 王钦：责任的绝境,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136515&idx=1&sn=c1084e8fa8182ea4356eec7be6d6b465&chksm=845a8f76b32d0660ec7ff9a60b16c785d19758387e2797ab2022208967439280fd593122df4a#rd
1174,《读书》新刊 | 徐进：“南北”与“猜嫌”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136503&idx=1&sn=758c72b2af1c81c031cb0bc0f7adc392&chksm=845a8f02b32d0614362853c12d77701bfb3dda3a03f1733a95d85c041fa4d32c8eb7e708d672#rd
1175,读书与自学 | 周振鹤：问策与对策,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136470&idx=1&sn=024b344f2669a93c8c9d8fbcee41d2f6&chksm=845a8f23b32d0635afad934acac0b7a2f06991a8888c9d1108a70c13d829389c8d51b9fb2a5a#rd
1176,书讯 | “读书文丛”精选八种,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136457&idx=1&sn=fbe138bf94d0df057b617ec126dbb056&chksm=845a8f3cb32d062ae9ca4952651d85501e9c46a972cb34ebef6e360a4a09c1dc5f7db236e611#rd
1177,《读书》首发 | 王璞： “五月风暴”的几个侧面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136454&idx=1&sn=7a3789f1d06d80f17dcb34fec4464960&chksm=845a8f33b32d06254e23851f3923324ba14910bc998af2d76d49d7bfcf3623dc1ecd2fe4c8fd#rd
1178,《读书》新刊：2018年第7期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136435&idx=1&sn=f0eb8a5f8f9c66f378aeba5be39c7335&chksm=845a88c6b32d01d08b3399faef430cc50db418f694cf8467e69a0371d6baf0c811e12ed369ca#rd
1179,《读书》首发 | 陈峰：杯觥之间——宋代的酒桌与政治,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136434&idx=1&sn=a307fbf9bcddec5bbc6be8e62817f07b&chksm=845a88c7b32d01d1aba5bb627e42e6c379a86cc85aa6c64ec9ffb2e89f743a129d8390104013#rd
1180,半年书单 | 《读书》作伴夏日长,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136413&idx=1&sn=efa0771da8779d805180dd40753091c3&chksm=845a88e8b32d01feab2a66e70b1af57588c622dfa783825eb21511b1668fb8f539d278664a5f#rd
1181,读书与自学 | 张元：阅读司马懿,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136407&idx=1&sn=cc313261d68e84299c49ae2076172d86&chksm=845a88e2b32d01f422848ee55f7faba42ed08a0a355e421d309a1bdb2b6806bbb17f70d26651#rd
1182,新刊 | 安佳：印度货币与凯恩斯思想,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136386&idx=1&sn=441c0b3fbdc5a100f8b028e724d8af44&chksm=845a88f7b32d01e122241d1bb31a2f4c1428f716ddeceece82e43248ff7c32baf7abaab51c18#rd
1183,新刊 | 孙歌：在生活中发现中国,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136368&idx=1&sn=cf4344a68ca4cc9e953e871844e77adc&chksm=845a8885b32d019387184d76f0b6c8a5edda66e9bfa38b9ca6349c1bc2e216b5ae1aac4d2511#rd
1184,王安忆：男女关系的乌托邦,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136346&idx=1&sn=79c261b27502c1d5fa473471afeae4de&chksm=845a88afb32d01b9c6db4ace5819af8111dd3bb11c6229368254baad36fb24dbf1e6fe6f4293#rd
1185,深度之旅 | 大地艺术节，体验艺术再造之力,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136346&idx=2&sn=3c32017128732a87deb1478afce3a09a&chksm=845a88afb32d01b9d1942abb73ac44c305c13514760358ace0d7b9825d920ee903088611675a#rd
1186,新刊 | 张振涛：船歌,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136311&idx=1&sn=8c43f130d6514e0de51df96e44a8fd23&chksm=845a8842b32d0154874ed048fcceaabb4c996d3a5479493c015990c37b17c412a9f5c08e4df1#rd
1187,新刊 | 彭锋：《宫娥》的再现悖论及其解决,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136289&idx=1&sn=a7667ce00f162df540545ce76539e167&chksm=845a8854b32d0142c392f981118bd648150e641c29a639139d5767b70da713a207e3ebcd32e0#rd
1188,中国电影史料影印本丛书北影座谈会,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136289&idx=2&sn=7d7bc4fc6994de1ca1c6daf0084b2716&chksm=845a8854b32d01424187fb25cad5861fd4082da429f3a06618f6a14f4c130fe3061187a3d90c#rd
1189,读书与自学 | 葛兆光：古代中国还有多少奥秘？——读李学勤《简帛佚籍与学术史》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136241&idx=1&sn=2b83ba96665cb81f73e6b79f914d2aa9&chksm=845a8804b32d011277a45e9ab40e275ebc996a875e113af6b174a58ee3e80504282f648f8da4#rd
1190,新刊 | 张正萍：一把辛酸泪：休谟的大学求职路,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136217&idx=1&sn=edb88d94bcdd138eef5a115920ab094a&chksm=845a882cb32d013aa353557d103a5f310598bf0381a1358d25d7ac06ea79726e190a551a2837#rd
1191,新刊 | 岳永逸：学术“同工”杨堃的批评,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136203&idx=1&sn=ca0409016b684e958b37017fe16dd6d6&chksm=845a883eb32d0128c9a816b927cab45fbc99331b917d17068f082fc5ffc0a930b8db97a71398#rd
1192,读书与自学 | 刘叶秋：笔记小说的入门津梁,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136187&idx=1&sn=a3fc67e01fa479aee25ad06dfc381eb4&chksm=845a89ceb32d00d8e16f16bdcbeda8e539256fca2179b77a5dc9bac5fb4947585a26acc3254c#rd
1193,《读书》首发 | 黄德海：呦呦鹿鸣——《诗经》的“观”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136181&idx=1&sn=470405f6e5af0214c309f66f34398df4&chksm=845a89c0b32d00d642c7f69a388f0b8378d0af552965cb4c1d1f1b979efbd80894b6bd6f04eb#rd
1194,新刊速递：2018年第6期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136175&idx=1&sn=ec605e903e30fee9ca1e7a8092f6557f&chksm=845a89dab32d00cc897b8c3e725f9a7ba9570f5790a6a92d5ae73711b24b45a5b392314782fe#rd
1195,《读书》首发 | 李零：说晋楚争霸（下）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136174&idx=1&sn=00ba9b382ffa741fd07c391a7f909456&chksm=845a89dbb32d00cd21cefa332d1a710e038d2c202c9ea3fbc41aedbbc3c9d6577dabf7170bab#rd
1196,活动丨第三届“书城杯”全国散文大赛暨第三届“书城杯”安徽省少年散文大赛征文启事,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136174&idx=2&sn=1f18b8fcf4acacb8c5b4a0eb41166094&chksm=845a89dbb32d00cd37403f02501959b6100b4c9d8d667722038249c275316ce8646274c6b1ca#rd
1197,读书与自学 | 王太庆：读懂康德,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136153&idx=1&sn=3898922bb9e2561ed53294dee62bbc5e&chksm=845a89ecb32d00fa4a49e7da4c6cd62848b19acc613935c374657cb9a14fc7a14bab20556ee2#rd
1198,“我们仨都没有虚度此生”| 杨绛先生逝世两周年纪念,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136153&idx=2&sn=864c5bbf07dd1c6d6bb54157d7835936&chksm=845a89ecb32d00fa42fe2d5b584db5c1282c3f64d671908bd40723b5a2708dad0621bb854a15#rd
1199,新刊 | 张源：《斐多》里的笑与自杀,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136128&idx=1&sn=a829fcb5b1ddd6fcb634b1851a976563&chksm=845a89f5b32d00e3cecb5d5b31a464fec5c3b004d4d24d1c8087f17e73dbff8a3c8b449cc209#rd
1200,新刊 | 刘宗迪：怪物是如何炼成的,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136116&idx=1&sn=6c677a217475351d35b285295be4e47c&chksm=845a8981b32d0097489908c373e2a4808eb6ed902fa844e2b0b369c68ac41495c65362085b38#rd
1201,读书与自学 | 陈乐民：莱布尼茨和“儒学”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136063&idx=1&sn=658239667b816620df70d9c505bc4801&chksm=845a894ab32d005c17f23a4e3a09d19257b4b47830ef110c7fe71fbf2d5b6db1fa641f7e99b2#rd
1202,新刊 | 张西平：交错的文化史，互动的中西方,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136025&idx=1&sn=f4ad91336de73b00d1bd69b67ba77165&chksm=845a896cb32d007a41a04c1e0f27994b2841746bc624e4cf5b62c340cdf3f5467dafe06f5c82#rd
1203,新刊 | 张绍欣：法律地理学视野中的康乾舆地测绘,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652136021&idx=1&sn=c2ed2552b0dfdb995c7feb7309707e28&chksm=845a8960b32d00760104a9b8f14f3096e708ecc7efc0f2c0fbc708b85328a0d0f926feabad3f#rd
1204,读书与自学 | 杜小真：由虚无到希望——读萨特的《存在与虚无》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135994&idx=1&sn=4d7778cd5d60f53847a47e45f6966ec7&chksm=845a890fb32d00192330dff2729191d0b033a4bb6911ef18159ccc589936643cf3ebea2b8129#rd
1205,新刊 | 杜华：“地下铁路”与美国的激进主义传统,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135982&idx=1&sn=13c38e0a63d566eeeb2cab303be6613b&chksm=845a891bb32d000d93300ac32017b752f61b76c7ff1de3a3b27da9b31872fc8673b326382538#rd
1206,新刊 | 杨俊杰 ：“弄丢”了的丝绸之路与李希霍芬的推演,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135963&idx=1&sn=fe2cc1b0e21035c1cb1a588f31d47236&chksm=845a892eb32d0038586b4d83405431f1b4e9adb8893d8f6e85ff48f05abdf7493fec2268efb4#rd
1207,“接地气”的吴昌硕,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135963&idx=2&sn=b722611bf7c987f23934aa45cf421ad5&chksm=845a892eb32d00385c816314d4755ae2ef4fcfaa93f20de8f48058eaacf58adb0367779d2ac4#rd
1208,纪念 | 聂锦芳：“理解马克思并不容易！”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135957&idx=1&sn=e0ac4cc5a0d0301b2f0ce95f1817e4d6&chksm=845a8920b32d00365f5887bd26d45ebf4d45eeb5f6920ae9f674c4c39736ba8bb69a2cad1c5b#rd
1209,沈卫威：从选院长到选院士,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135930&idx=1&sn=746c2c07cba7f4c4adf14a13be134539&chksm=845a8acfb32d03d9cc46b1ed20969a3a66889c7ea909c047a5ff29cd67849cc90a075ad22fe2#rd
1210,《读书》官方商城正式上线,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135930&idx=2&sn=ad8f6cf60ba14e27054b507a9b0131c5&chksm=845a8acfb32d03d9c381a575e88c0dd3af81544b51e7cd5e68a41d39bfaa2f8262db31157fba#rd
1211,新刊 | 阎光才：美国学术界的猪肉桶政治,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135902&idx=1&sn=4fabd01ce03b1acd0dcbbd938d7a5e48&chksm=845a8aebb32d03fd5df89cd4526fac0f6951f3c6b3c7526e0c6e4584ddbec26b8439d63aff8e#rd
1212,《读书》首发 | 罗志田：凭直觉成大学问：梁漱溟的治学取向和方法,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135884&idx=1&sn=678ddab160d023afb0ae025d9ac0c9ee&chksm=845a8af9b32d03efe0c988659efaaee7eb07d786619fcfc3e7ba32c2e680c9eefd352e31787b#rd
1213,读书与自学 | 缪哲：汉代艺术的“开”与“合”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135864&idx=1&sn=cab834bc4b29590e4cadf2578d6f48ae&chksm=845a8a8db32d039bacee097130432be432b9ab386a33d73bf785823a2146ff9405ba9d762fdf#rd
1214,顶尖学者开启三联新知大会 | 直播回放,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135864&idx=2&sn=736c695e7a1eed05a0bdf46c3ffc711f&chksm=845a8a8db32d039bcf058fcc38a13b968140b9695e8f13f590b31af1815009a7d901ff00e162#rd
1215,《读书》首发 | 李零：说晋楚争霸（上）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135851&idx=1&sn=252d1cd0bd863fe2f4395253b1cd0dce&chksm=845a8a9eb32d03881a6e2e17501485d87dca4a44e3fe67f3e8c84998d31167e4e6018445e52b#rd
1216,新刊速递：2018年第5期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135829&idx=1&sn=a2915a559c7551e98c0b63755840dded&chksm=845a8aa0b32d03b679846fcead625098b64aa30ca751f80c609cc384b900d471aa05275bef74#rd
1217,《读书》首发 | 范景中：美术史为什么重要,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135813&idx=1&sn=d0aca9900663a48e920fe38ec7438969&chksm=845a8ab0b32d03a62bce36a0a0442c2a5b9540abd2f98cfb9fee3c7c9772783a55e625dfa947#rd
1218,马陈兵：从“盗统”到道统,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135771&idx=1&sn=b1e0d7f58ee634a5ad0416665678266d&chksm=845a8a6eb32d0378a42b4cb24ce1a17851bf19ab650602d3b93b90238b92dfe1297c7d7da243#rd
1219,我们需要什么样的“知识”？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135758&idx=1&sn=00d1600ff697f7c8623a76a18c6039e1&chksm=845a8a7bb32d036d985e233294af39e9b4981a93d228ba19e01a4addfc22295e499aab23a5e9#rd
1220,新刊 | 贺玉高：《在花园温室里》的现代文化反思,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135754&idx=1&sn=77654a0418f2b7a2525f09da539885b3&chksm=845a8a7fb32d0369b61b6a061370ad4778e419e08a7cceb58bfd194e9b68ffc9a9ee73f44f9a#rd
1221,新刊 | 颜榴：为什么我们需要图米纳斯的“奥涅金”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135751&idx=1&sn=593543179ca364c79c2ce161d845b426&chksm=845a8a72b32d036430eecfbd4c3f262b74e1dd9c48297f30537e2f24842dc1927ffd4702a083#rd
1222,读书与自学 | 黄裳：张岱的《史阙》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135744&idx=1&sn=743e2eee5df8598c073a7f679bda4144&chksm=845a8a75b32d03636255d0fd38f4a3b94267fea05cbd2140565c771e64f88cff785580ed0ba2#rd
1223,新刊 | 张明杰：日本谋华：明治维新的再认识,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135730&idx=1&sn=75c850a738f517840faf5d3099e56709&chksm=845a8a07b32d0311b1796cb9c36aa272e0640c194d36baedadd8fb6710395620cfc697590bdf#rd
1224,新刊 | 袁一丹：弥散性思想：一种模糊史学,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135698&idx=1&sn=ad284356cee5ce7b81ef5137638f8132&chksm=845a8a27b32d033198d0bdc858ff61fa6abb37daf74394ac7f9945fdbfaa19b306610a22fd28#rd
1225,读书与自学 | 汪丁丁：读书的“捷径”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135694&idx=1&sn=f9aa627519525eab6b3992462cc2c86c&chksm=845a8a3bb32d032dd5937f838e7fc2ccae1f595c55685415bd324f293ad9904581f386cd433d#rd
1226,新刊 | 周天一：清廷使团访欧观剧考,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135677&idx=1&sn=fed5751ebad52cdaf8af4dd3082d07a1&chksm=845a8bc8b32d02def5188f890088380e0007e4a34827920fa05b8259b838a2fbe488ac1b5001#rd
1227,新刊 | 陈彩虹：统治我们的“经济学思想”是什么？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135672&idx=1&sn=eabdd8b344b8a4a1fb3296fbda9ad014&chksm=845a8bcdb32d02dbe35b4de79de4d2d3347f6761674f4216f43578379d453d663a23f979f74c#rd
1228,读书与自学 | 汪晖：关键词与文化变迁,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135633&idx=1&sn=1fd374e67728e65e0d0e3de35c3832a3&chksm=845a8be4b32d02f2e39273861dad997fb73bd6b8b46b26bd40ac9bcb5c32cddb1466c71115d0#rd
1229,《读书》首发 | 李黎：纯真博物馆,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135631&idx=1&sn=0266a6dc60103ecb79e3eec97638e421&chksm=845a8bfab32d02ec2eb1db643dfc40273aa427b0f6887c14ceb4c65f190838d00639adc09048#rd
1230,《读书》服务日 | 唐晓峰教授谈李希霍芬的地理学与丝绸之路,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135631&idx=2&sn=3932cbd1be5607ccab56a6961d447a77&chksm=845a8bfab32d02ec3e14cd70bad32852a44c7cecefef10df94138db7f9c4d0e28577d9ecf9e9#rd
1231,新刊速递：2018年第4期封面＋目录,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135596&idx=1&sn=7b211956a3fc78b3f5b7db139cb627ed&chksm=845a8b99b32d028ff3a6cedcb129370b551a5890d9de2cc6cb62c1e38e49012b9962057e6960#rd
1232,《读书》首发 | 万俊人：“ 正义排放”的道德共识,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135589&idx=1&sn=4403afe05a05db5205b3928603fe53de&chksm=845a8b90b32d0286455e8c802e8a48bb0842ffe8e8c778c6858f17928f7d9eec702d8e3b537a#rd
1233,读书与自学 | 李培林：经济社会学思潮与罗桑瓦龙,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135551&idx=1&sn=f6dbd49fd33cb1540da9ec0dd9414c66&chksm=845a8b4ab32d025c1f6a3897f8e4e0f472e27da2c236e3eca34c2c46492e571bf11ec894f7dd#rd
1234,《读书》服务日讲座 | 第二讲：李希霍芬的地理学与丝绸之路,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135551&idx=2&sn=c08d7742ccb8d74505583f819b1be663&chksm=845a8b4ab32d025c585fa8bd8ca66e6816366ebc0c39e30dbf879c13e259eefcc39eea54c669#rd
1235,新刊 | 梁永佳：发现“他性”关联：“洞经会”与“莲池会”的启示,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135542&idx=1&sn=3c7b116167515361f03655ca07347c2c&chksm=845a8b43b32d0255fad068048ae3470175dac338180247661042d3bdc11eb9067f791c33191a#rd
1236,《读书》服务日讲座 | 第二讲：李希霍芬的地理学与丝绸之路,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135542&idx=2&sn=1982428f7738e4fe9a08f3c5140e1102&chksm=845a8b43b32d025518ea8374661604933550c1f0ceababb3d2d503b7b4bcfc72672a8fa82825#rd
1237,新刊 | 陈泳超：纪晓岚的“新疆关怀”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135535&idx=1&sn=5b5b7dcf1643f795c1327034758d9a99&chksm=845a8b5ab32d024c29410dc7c970d70e70c2d47a48e396c56429e2f6eddcb7411c5d1bddf121#rd
1238,读书与自学 | 周雪光：制度是如何思维的,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135525&idx=1&sn=fe2e914227078b24d260120d48f967a3&chksm=845a8b50b32d0246050ac651bab5bcca2a05b58050378a89898170e3f97cd6131accc275083d#rd
1239,新刊 | 昝涛：土耳其国父凯末尔的思想世界,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135520&idx=1&sn=70cfb906812f59bc89042bd6cce85c5b&chksm=845a8b55b32d02439dde8aa191b44b5441793e251fff85bd61dd9612e4c70d256e50529ad61b#rd
1240,新刊 | 朱也旷：宇宙学家的“裸奔”和艺术创造,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652135494&idx=1&sn=ff9857e417238521edd74ad2ede54224&chksm=845a8b73b32d026526c5f5611fea7e3283b32a03b42d0726811d6c6f3b776f8c6eeb5eb18a10#rd
