Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
66,学科动态 | 文化学科座谈研讨 《国家“十四五”时期哲学社会科学发展规划》,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485944&idx=4&sn=d0fbee291a9cced2c37ce0567001eb6c&chksm=e8836496dff4ed8031194ac97ee045d923431f1ae3af9e3164290fc00e70e71dd5f29e90ec41#rd,4,2022-5-26,0.0,1.0,1.0,0.0,33.0,0.0,0.0,,,,
67,宁夏社会科学院举办学习贯彻习近平总书记在庆祝中国共产主义青年团成立100周年大会上的重要讲话精神专题座谈会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485922&idx=1&sn=cedb29f7f6ae4b50e1a01dfb543de7de&chksm=e883648cdff4ed9ae8c5e3393eb982b67c0771be5d430451ae99e093e74013c9ba1d1273dd1c#rd,1,2022-5-15,0.0,1.0,1.0,0.0,126.0,1.0,2.0,,,,
68,工作要闻 | 院领导到盐池县王乐井乡官滩村调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485922&idx=2&sn=2fb71316174acda2e01e066456162b79&chksm=e883648cdff4ed9a1937d0735df259a4999411d95bdf8ed039ac0f8945a6bf606f20c1b83493#rd,2,2022-5-15,0.0,1.0,1.0,0.0,92.0,0.0,1.0,,,,
69,工作要闻 | 宁夏社科院党组理论学习中心组召开专题学习研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485922&idx=3&sn=0263b9ddab879d694176d6b891d96a60&chksm=e883648cdff4ed9af8e456bf77a669c5b5bf3f7fc9541ee5ab8b05e435a59f141cbb2d26cefb#rd,3,2022-5-15,0.0,1.0,1.0,0.0,56.0,0.0,0.0,,,,
70,社科党建 | 农经所党支部开展“支部共建共融 助力乡村振兴”主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485922&idx=4&sn=ab1b2840a5f8dacded4efb3e7fb6af96&chksm=e883648cdff4ed9a6f20221bb3ed7990a7a1e3e9c303468a07724109762467de7a9630d07b79#rd,4,2022-5-15,0.0,1.0,1.0,0.0,47.0,0.0,0.0,,,,
71,全国哲学社会科学工作办公室负责人就《国家“十四五”时期哲学社会科学发展规划》答记者问,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485906&idx=1&sn=e411911d2bf25c4fe328187c38b52de6&chksm=e88364bcdff4edaae136b057e574ad015f84373961b75fb5ec4dc385c8851b3d3cd43cdb7882#rd,1,2022-4-28,0.0,1.0,1.0,0.0,225.0,0.0,1.0,,,,
72,关于哲学社会科学工作，习近平总书记的最新论述,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485906&idx=2&sn=815f689ba3378bb0791ed932d6458c69&chksm=e88364bcdff4edaa5190e9ae549a1a0eee4bf398e80f3e0f56a9759b2b249ca38815aa88da59#rd,2,2022-4-28,0.0,1.0,1.0,0.0,101.0,1.0,1.0,,,,
73,青年理论学习 | 宁夏社会科学院青年理论小组举办 “喜迎党代会 书香进万家——书香机关 悦享人生” 读书分享交流会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485906&idx=3&sn=70ccced6d589b9f385bb398ae3ccbdc8&chksm=e88364bcdff4edaae6941f2935049dbfa0b3d46783e708fbf7f38b62b5a41249873387073674#rd,3,2022-4-28,0.0,1.0,1.0,0.0,79.0,0.0,3.0,,,,
74,学科动态 | 地方历史文化学科举办学术讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485906&idx=4&sn=acbc56719b4392606b06535cb6f62d5e&chksm=e88364bcdff4edaa6b0169471d5d77ea14256eea523221a9b11d016f054a64bf883cad69fc06#rd,4,2022-4-28,0.0,1.0,1.0,0.0,40.0,0.0,1.0,,,,
75,工作要闻 | 宁夏社会科学院召开领导干部任职大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485889&idx=1&sn=69021ec37585a6a4ac2e55d61a82f23c&chksm=e88364afdff4edb9268e7ab55cefadcf3f1d190d213c97703f8011de2e5f4dbf6b40526bfe5e#rd,1,2022-4-22,0.0,1.0,1.0,0.0,560.0,0.0,4.0,,,,
76,社科党建 | 历史研究所、图资中心支部围绕 “献礼二十大、喜迎自治区第十三次党代会、 奋进新征程、保密做工作”开展主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485889&idx=2&sn=a6da9233d920a1ba7b3aa8cdcead23a9&chksm=e88364afdff4edb9f775483e47b53c6fcba33a97cceb6aef68fb77ec7fca1616dde14e54ce08#rd,2,2022-4-22,0.0,1.0,1.0,0.0,56.0,0.0,1.0,,,,
77,学科动态 | 马克思主义理论学科举办“共青团百年史与新时代青年历史使命”研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485889&idx=3&sn=37e20a5775b8fb38dcd24fa99f110118&chksm=e88364afdff4edb90a20b81a73e982fe8eb6b4365ed141ad75c1133037313e866da663406402#rd,3,2022-4-22,0.0,1.0,1.0,0.0,39.0,0.0,0.0,,,,
78,工作要闻 | 宁夏社科院召开贯彻落实《关于推进新时代古籍工作的意见》 专题讨论会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485875&idx=1&sn=c66c94ad730c49137cd62a8b18119cb4&chksm=e88364dddff4edcbb05a03012637e0af046c797ff4ca2b26dd4dffc62503005d20b8a82d4ac7#rd,1,2022-4-15,0.0,1.0,1.0,0.0,84.0,0.0,0.0,,,,
79,社科党建 | 同栽红梅杏 共育致富果——宁夏社科院机关党委与滨河家园一村党支部联合开展主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485875&idx=2&sn=acfaa0ea75a5fbacb97b6b61e7236081&chksm=e88364dddff4edcbf6223aab021bf233e7004f76c273c020de6b16d1823ec5155432a14e2080#rd,2,2022-4-15,0.0,1.0,1.0,0.0,136.0,0.0,6.0,,,,
80,学科动态 | 文化学科举办2022年度第1期学术沙龙活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485875&idx=3&sn=245f5d5f8df40057a7964306688f1aa0&chksm=e88364dddff4edcb0fd187f32fd527c1b7d5e0dac52f2c23f9de7741b3b4ed46e90aea307d37#rd,3,2022-4-15,0.0,1.0,1.0,0.0,41.0,0.0,0.0,,,,
81,全民国家安全教育日 | 树牢总体国家安全观 勇担新时代新使命,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485875&idx=4&sn=8a37c479ecad8a78a7d63f15c4d04239&chksm=e88364dddff4edcbfa9507817f43711e4d723391eb4a5cdb368c91453f901247dd1ba01c6b44#rd,4,2022-4-15,0.0,1.0,1.0,0.0,20.0,0.0,0.0,,,,
82,【工作要闻】宁夏社会科学院召开机关党建暨党风廉政建设工作会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485859&idx=1&sn=6e2f6d758521124c2c38c0dd39f7a808&chksm=e88364cddff4eddb0fa3f5eb1d773da0d10eb926a413a0e83707b8cb72c72868c408470819fb#rd,1,2022-3-25,0.0,1.0,1.0,0.0,100.0,0.0,2.0,,,,
83,【工作要闻】宁夏社科院领导赴滨河家园一村调研驻村帮扶工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485859&idx=2&sn=710c690dae6831a2934cf458c41ccdf7&chksm=e88364cddff4eddbedac2f1e2cd56a51d8550f77a4c04bf262a4a687823672bc38d03d9b5a20#rd,2,2022-3-25,0.0,1.0,1.0,0.0,95.0,0.0,1.0,,,,
84,【社科理论】在高质量发展中促进共同富裕,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485859&idx=3&sn=80210063690c97ca40d844c02c982f14&chksm=e88364cddff4eddba312e8a4cb2b61a17715a4f9c36cf8f3cd80756e5105a7d33049d9855923#rd,3,2022-3-25,0.0,1.0,1.0,0.0,61.0,0.0,0.0,,,,
85,宁夏社会科学院开展“巾帼建功新时代 携手并进绽芬芳”三八国际妇女节主题活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485845&idx=1&sn=e58bc118c2306e3ebaf14bb3b64dc967&chksm=e88364fbdff4ededfceba96d0bedd65583a5c2b0d6045d644c9ecea039cf36799f1a6eb4d39c#rd,1,2022-3-10,0.0,1.0,1.0,0.0,70.0,0.0,0.0,,,,
86,【聚焦两会】政协委员李保平：申建中国（宁夏）自由贸易试验区，建立六盘山生态补偿机制,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485845&idx=2&sn=1ba47cad24ebd51445a2294c48eede24&chksm=e88364fbdff4eded0eb70f5f45f1d298a2c5377ae3d83ec43576165e4faaf91883c1aa426c24#rd,2,2022-3-10,0.0,1.0,1.0,0.0,76.0,0.0,1.0,,,,
87,【社科理论】切实增强哲学社会科学发展能力,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485845&idx=3&sn=5cc36bd9c0b4954804dda9a038e5e954&chksm=e88364fbdff4eded753e6f50aab1e1cbfb0449ea26d025bbb77fe76f3a13cf63f2935b0f105d#rd,3,2022-3-10,0.0,1.0,1.0,0.0,42.0,0.0,0.0,,,,
88,【社科咨询】黄河文化与中华文明高端论坛暨《黄河文化读本》编纂工作会议举行,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485845&idx=4&sn=9b6cd7b0cdd01b97b544a0a97c9ec7f1&chksm=e88364fbdff4eded11f429ce59a3eb6cf52bf2a595bb9d623dc353114d874d207a8559d1fccb#rd,4,2022-3-10,0.0,1.0,1.0,0.0,43.0,0.0,0.0,,,,
89,【工作要闻】宁夏社会科学院举办意识形态专题讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485828&idx=1&sn=ea7c188ad464e73c09ce8be27165b7d8&chksm=e88364eadff4edfca5443e0cc28bc8787128e86f8ea952a890aadb3875b305b4c6be8feb5a0d#rd,1,2022-3-8,0.0,1.0,1.0,0.0,118.0,0.0,0.0,,,,
90,【社科党建】宁夏社会科学院机关党委与结对共建社区——梧桐社区党委联合开展主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485828&idx=2&sn=75bd7b0e2eaae3eff25b7ecc4dd93b15&chksm=e88364eadff4edfccd229e802368bfe84d420f31707e9cf5d5a36a87dc19a42e9cf334f20911#rd,2,2022-3-8,0.0,1.0,1.0,0.0,66.0,0.0,2.0,,,,
91,【社科党建】历史研究所、图资中心支部启动品牌支部创建工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485828&idx=3&sn=00ec376bf1663a2e9142f1435e827f56&chksm=e88364eadff4edfc8b16f6c4b14c846885bff4c72b25ff8a6b5493d833f1f41dd7339974ef14#rd,3,2022-3-8,0.0,1.0,1.0,0.0,48.0,0.0,1.0,,,,
92,【学科动态】地方历史文化学科、古籍文献学科、西夏学科举办学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485828&idx=4&sn=cd74be5e48cccbaa1eeb45a4ff2d20a9&chksm=e88364eadff4edfcc29ad550daeb8936663bfd1785f0948b2c9fa0a6bc657c2a12ee90bfda4e#rd,4,2022-3-8,0.0,1.0,1.0,0.0,57.0,1.0,1.0,,,,
93,习近平总书记在2022年春节团拜会上的讲话,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485811&idx=1&sn=b3b677ca04110b2c1b1436aaae6ce494&chksm=e883641ddff4ed0bb7f7c9ddb2d97f350f1bea411d3b22758e17513d5581c233e863e2e40955#rd,1,2022-1-31,0.0,1.0,1.0,0.0,47.0,0.0,0.0,,,,
94,宁夏社会科学院机关工会委员会换届选举大会隆重举行,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485811&idx=2&sn=1fb56ee74b3ff3c989c93c73c870ea1f&chksm=e883641ddff4ed0b8e3bcb20fbb513adeee63c69c4c3178013ca89507f1877b8573b18bf95b9#rd,2,2022-1-31,0.0,1.0,1.0,0.0,105.0,0.0,1.0,,,,
95,虎年说虎 | 动物考古视野下的虎,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485811&idx=3&sn=d0ee4c45fc139928640b47d637b59a5d&chksm=e883641ddff4ed0b40f827d41f4db29f00c6e1285ad6ba68f144f123c8c479bc5ed239ba87f3#rd,3,2022-1-31,0.0,1.0,1.0,0.0,34.0,0.0,1.0,,,,
96,宁夏社会科学院隆重举行2021年度总结表彰大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485792&idx=1&sn=6c2357290c16c503ccaf1271219ca3ec&chksm=e883640edff4ed18235bbc55b514aece32949f2a137fd32954250c995ff334bb8c9fca8fbb85#rd,1,2022-1-30,0.0,1.0,1.0,0.0,185.0,0.0,2.0,,,,
97,宁夏社科院党组召开党史学习教育专题民主生活会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485792&idx=2&sn=c3ab7605868e64f1b665f5297fe620e7&chksm=e883640edff4ed18d79b57104bac8ab86d2aac56ebd0851c73b273a5afad11e536d165f5505d#rd,2,2022-1-30,0.0,1.0,1.0,0.0,53.0,0.0,0.0,,,,
98,宁夏社科院组织召开党史学习教育总结会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485792&idx=3&sn=eeedf43425536d2d3c3ab3bc99feb7e0&chksm=e883640edff4ed18b6c06aba31bc7bc840a5f96aab9292dbcda7a4f04950b322f5712a77d0cc#rd,3,2022-1-30,0.0,1.0,1.0,0.0,37.0,0.0,1.0,,,,
99,我院区政协委员获自治区政协优秀履职奖,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485792&idx=4&sn=d01e21e4bbc1ac64c1cca416b6a893e0&chksm=e883640edff4ed1842dd6697909dc4bcdc07b442474f81fed56c9eb1a52188589e16d247c505#rd,4,2022-1-30,0.0,1.0,1.0,0.0,42.0,0.0,0.0,,,,
100,宁夏社会科学院“2021年宁夏社科成果暨2022宁夏蓝皮书系列丛书新闻发布会”召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485773&idx=1&sn=8c53c7b4a7d73d0a9f7c01fbb58f053c&chksm=e8836423dff4ed351dd7a74d29e783197dcaaea186cd1f664aec17b15fc81b6195f106180200#rd,1,2022-1-18,0.0,1.0,1.0,0.0,142.0,1.0,2.0,,,,
101,《民族学论丛》创刊暨征稿启事,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485773&idx=2&sn=9d4ed0b66b4e65f5bc1f9af5dfe5ddaf&chksm=e8836423dff4ed3539b92ef7ad48a7c25496741768eb4db1a50d0f80d9b0869f926505194799#rd,2,2022-1-18,0.0,1.0,1.0,0.0,473.0,2.0,0.0,,,,
102,2022年度国家社会科学基金项目申报公告,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485773&idx=3&sn=09bba227966403f7d83191858c230f07&chksm=e8836423dff4ed35168f564cc7bd977f2da6c8a74605dfa5b1683f97b8c60f1ceed853f6e71e#rd,3,2022-1-18,0.0,1.0,1.0,0.0,99.0,1.0,0.0,,,,
103,【工作要闻】宁夏社科院召开领导干部任职大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485763&idx=1&sn=10dcf98a410671bd8e3c415dce65df3b&chksm=e883642ddff4ed3b54759eb939e4403667a52f2928099c549767ca4450ba7d258f5a896987ac#rd,1,2022-1-10,0.0,1.0,1.0,0.0,287.0,0.0,0.0,,,,
104,【部门动态】宁夏5部年鉴获第八届全国地方志优秀成果（年鉴类）奖,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485763&idx=2&sn=ba642380c89edbd1a58be2f823a138fe&chksm=e883642ddff4ed3bc0f3087a7c91b13a7861eeceb518b0cc7a536d3dca28943ac8d7f72014fc#rd,2,2022-1-10,0.0,1.0,1.0,0.0,98.0,0.0,1.0,,,,
105,【社科理论】发展无愧于新时代的中国理论,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485763&idx=3&sn=3ed58875d9bfd7c2933c40a638bfa832&chksm=e883642ddff4ed3b64a99ec65e88c3ec6656f85a2d1a5dfc911e1c007024719e7f982d078381#rd,3,2022-1-10,0.0,1.0,1.0,0.0,28.0,0.0,0.0,,,,
106,2021年哲学社会科学研究发展报告,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485763&idx=4&sn=bd10eb10c5f7111ca16ae1e036f31a0d&chksm=e883642ddff4ed3b7e99c8dcf9562b107266e84fe933160823958c28c0f4a5d89e2e703fe1a5#rd,4,2022-1-10,0.0,1.0,1.0,0.0,81.0,0.0,0.0,,,,
107,【公示】2021年社科系列高级、中级职称任职资格公示,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485749&idx=1&sn=1fbb816af8a306296fbc81efffc4d842&chksm=e883645bdff4ed4d6da062043076a030c593463d23b9c06eaa6de606520943835e9293cef127#rd,1,2022-1-6,0.0,1.0,1.0,0.0,456.0,0.0,1.0,,,,
108,【工作要闻】咸辉主席对全区地方志工作作出批示,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485743&idx=1&sn=2dab397a01168c6991679bce1607cb67&chksm=e8836441dff4ed57938e77f03390658e9e90de6c6a5f7c78d0d0518068e1b3db94fdd4bc70d6#rd,1,2021-12-16,0.0,1.0,1.0,0.0,63.0,0.0,0.0,,,,
109,【公告】宁夏社会科学院自主公开招聘工作人员拟聘用人员公示公告,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485743&idx=2&sn=51d7323201b25d0b40fc9a4ccbafd671&chksm=e8836441dff4ed574f4e6e0faae01bc0bcf0d3593d16301876888d264625a478c16f8f2e7ca1#rd,2,2021-12-16,0.0,1.0,1.0,0.0,234.0,0.0,0.0,,,,
110,【学术交流】第二届黄河流域生态保护和高质量发展理论研讨会在山东济南召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485743&idx=3&sn=b4bd8953a0be6a6a08a780c0849d1553&chksm=e8836441dff4ed57d6f9860e042ee72ccbfe6cf8e7185d3a272fd0311372f63ff1d910238d50#rd,3,2021-12-16,0.0,1.0,1.0,0.0,55.0,0.0,0.0,,,,
111,【社科资讯】推动中国历史学话语体系建设,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485743&idx=4&sn=bd22effa5b3593446641425806bb57a0&chksm=e8836441dff4ed57b2abf9a6c53a82b8c1c0779c611736c5dba8097034a9399d2c209299b3e9#rd,4,2021-12-16,0.0,1.0,1.0,0.0,30.0,0.0,1.0,,,,
112,【工作要闻】2021年度自治区地方志编审和古籍文献整理委员会会议召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485730&idx=1&sn=1e3d25c01f8b8db338d69226a1cf9395&chksm=e883644cdff4ed5ad2f453367806c9a855e70642cb1ec4cb2d49d9bc6a85cf85950395cc2d02#rd,1,2021-12-8,0.0,1.0,1.0,0.0,95.0,1.0,1.0,,,,
113,【社科理论】以新发展理念推动高质量发展,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485730&idx=2&sn=d9d573187123ed9efe0b791dbe995f41&chksm=e883644cdff4ed5a02b104eac4f2fbdd1e2da5fdcfed78f75bc540df6ba169705031f472c907#rd,2,2021-12-8,0.0,1.0,1.0,0.0,42.0,0.0,0.0,,,,
114,【学科动态】西夏学科举办2021年第2期学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485730&idx=3&sn=fe1fd89fb40851ab3d116323fb933a4b&chksm=e883644cdff4ed5abf27b1e110b60d5444f7b19725c5772c1f809a8cdd39f4f30b88aaafbb92#rd,3,2021-12-8,0.0,1.0,1.0,0.0,51.0,0.0,1.0,,,,
115,做好新时代宗教工作，这是关键,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485730&idx=4&sn=c5a5d71e84958578149ca9c9dabe8c93&chksm=e883644cdff4ed5aa74cfb3fcaeb96c7356f8b8276b8e7c09c95afa1b5c9c9d2e6e6d354e47a#rd,4,2021-12-8,0.0,1.0,1.0,0.0,31.0,0.0,0.0,,,,
116,宁夏社会科学院传达学习党的十九届六中全会精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485715&idx=1&sn=b75d571e2ceb8e0a09e646b47e12ab1d&chksm=e883647ddff4ed6b98439b1d096783652a1e9bdf09b176f6c2a8d7630c217382b69ef12307f5#rd,1,2021-11-18,0.0,1.0,1.0,0.0,90.0,0.0,0.0,,,,
117,【社科理论】充分汲取党百年奋斗的宝贵经验,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485715&idx=2&sn=a2c2036abfcfe4fcf81fd8b3ebfb761e&chksm=e883647ddff4ed6b65eb5ceafe9d56580a07e4549d1aaba1ff20ee9df96bd58d8bd87c61aefb#rd,2,2021-11-18,0.0,1.0,1.0,0.0,59.0,0.0,0.0,,,,
118,【社科理论】在总结经验中开启新征程—认真学习党的十九届六中全会精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485715&idx=3&sn=0abe9067bc40f672f47c8ad2462924ba&chksm=e883647ddff4ed6b1bb866a23e9600587017e83af27744f6617cb59b75c72615ed53310d0879#rd,3,2021-11-18,0.0,1.0,1.0,0.0,44.0,0.0,0.0,,,,
119,宁夏社会科学院党组成员看望下沉社区工作人员,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485701&idx=1&sn=1a54d6a7d068a127f98fc5f0919e7220&chksm=e883646bdff4ed7db153b053f58c548fddbb14e6fdb1dc8b7185ff9641afdab940968df644ac#rd,1,2021-11-10,0.0,1.0,1.0,0.0,138.0,0.0,5.0,宁夏社科院的志愿者们，你们辛苦了。在疫情最猖狂的时候，是你们牺牲了自己的休息时间，为人们做出了贡献。你们是领导陪养的好干部。好党员。我们不会忘记你们的。……[强][强][强][玫瑰][玫瑰][玫瑰],0,nan,nan
120,【社科评论】探索文科学术研究的增长点,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485701&idx=2&sn=1584677fc419220cbe487e02e163f0c0&chksm=e883646bdff4ed7dae6ad89c72dd7737a2b672946619c4b2b42bff3d8fe0f01a27954e2d6a35#rd,2,2021-11-10,0.0,1.0,1.0,0.0,55.0,0.0,0.0,,,,
121,与你同在  共克时艰—宁夏社会科学院志愿者奔赴基层一线携手共抗疫,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485690&idx=1&sn=b646d215a5e5fc5cadfcd5dc63f9958e&chksm=e8836594dff4ec82c40c398609ae03a4d812d979e6b27da65c28858aa977fb0bf0a02cb712d6#rd,1,2021-11-4,0.0,1.0,1.0,0.0,602.0,4.0,19.0,,,,
122,【工作要闻】自治区党委常委、宣传部部长李金科到宁夏社会科学院调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485690&idx=2&sn=eba7eea4a09b21bd7d8a0b561fbd5163&chksm=e8836594dff4ec828b2b0061904d81e265c6b218747079cba77c9a6661084a3f914055b449a8#rd,2,2021-11-4,0.0,1.0,1.0,0.0,126.0,0.0,1.0,,,,
123,【社科党建】宁夏社会科学院科研处、民族所、文化所党支部与银川兴庆区 月牙湖乡滨河家园一村党支部举行联合“结对”主题党日活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485690&idx=3&sn=a13885db8eae0b8aa78d1d6032875240&chksm=e8836594dff4ec82c67e1b616bf7d3bf2e16da7c00ffcf726616fac66612108e75abbb2b027e#rd,3,2021-11-4,0.0,1.0,1.0,0.0,79.0,0.0,0.0,,,,
124,【学术沙龙】中国社会科学院社会学副所长王春光研究员应邀来我院作学术讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485690&idx=4&sn=428b6f6cf772d0535b32f7b9d1de3a7c&chksm=e8836594dff4ec8273c045d94240c5870d0daefa51190b1dac77a50169ad15bdb22b981929a4#rd,4,2021-11-4,0.0,1.0,1.0,0.0,54.0,0.0,0.0,,,,
125,宁夏社会科学院自主公开招聘工作人员总成绩公布,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485672&idx=1&sn=4bc96b1211a25f40e0b415e520b5c031&chksm=e8836586dff4ec90e158c7fcd574beacd6ed05c2e2c520aecbd525f7bbe8f5fb9ae740c45db2#rd,1,2021-9-30,0.0,1.0,1.0,0.0,372.0,0.0,0.0,,,,
126,【公告】宁夏社会科学院2021年事业单位自主公开招聘工作人员面试公告,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485667&idx=1&sn=44b04828c52d45ad2a771c8f8f892efe&chksm=e883658ddff4ec9b0c17373cfce6c6654b954ef142f3932f50005265485e08a60fb42ca40df7#rd,1,2021-9-19,0.0,1.0,1.0,0.0,322.0,0.0,0.0,,,,
127,【社科党建】宁夏社科院四个党支部联合开展参观中共宁夏工委纪念馆活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485667&idx=2&sn=3348974f274041ea401bf6c7ae0302d7&chksm=e883658ddff4ec9b75ff7080bc5456efdb8335ab9b15879220ed8a1a483f5db3b733d9e4dd7e#rd,2,2021-9-19,0.0,1.0,1.0,0.0,90.0,0.0,0.0,,,,
128,【调研实践】刘雨院长一行调研我区重点产业配套政策情况,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485667&idx=3&sn=0154c31ef271112509c56006b19a929d&chksm=e883658ddff4ec9b62a10bded92eb75c0c4e54e7daf41e86b3ddf904aca7e1b0774ac73c1f32#rd,3,2021-9-19,0.0,1.0,1.0,0.0,77.0,0.0,1.0,,,,
129,【学科动态】文化学科召开《2022年宁夏文化蓝皮书》选题讨论会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485667&idx=4&sn=21601aa4749af18b3f534fbe0b1d4f7c&chksm=e883658ddff4ec9b1dafb6dcf50ef4bf07366c735b5b1b38e77c11e3cbbcbdfb6d0ba1e2c0d9#rd,4,2021-9-19,0.0,1.0,1.0,0.0,62.0,1.0,0.0,,,,
130,【工作要闻】宁夏社科院深入学习习近平总书记在中央民族工作会议上的重要讲话精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247485645&idx=1&sn=518d9a1acc3935bed9a3743d08f59470&chksm=e88365a3dff4ecb554f9975fc295a65530c99e8c5451fd349337b329b16ff3c358bfd51ddcf6#rd,1,2021-9-14,0.0,1.0,1.0,0.0,94.0,1.0,1.0,,,,
